,Date,User,Tweet
103,2023-01-13 19:30:07+00:00,Alex_Marton,@NataMij @Tacerka1 Ali male boginje nisu bile tu. Očito se vraćaju. Zbog niskog obuhvata vakcinacijom.
104,2023-01-13 18:39:10+00:00,Gribojedov,"@bg_lajavica @ROLERSproject Da, BSG; treba da se primi, ali ne znamo da li se to zaista desi u svim slučajevima... A verovatnoća da je MMR primljen je još manja...
Postoje pukotine u sistemu obavezne vakcinacije; svuda, a posebno kod nas...
Dakle, ne znamo; uprkos tvrdnjama u medijima..."
105,2023-01-13 18:23:51+00:00,IvanSto60197253,"@inanna1814 @OstapBenderDort I boginje se nikad nece iskoreniti,bez obzira na vakcinaciju(ne postoji vakcina koja stiti100%)svake godine ima zarista m.boginja po vrticima i skolama,vise ili manje 50 godina bez velikih razlika...
Sto se ljudi loze na paniku,cudo jedno!!!"
106,2023-01-13 15:50:11+00:00,ydoyccvmdk3b2,@aleksandarsubi Evo procitao. Moj komentar se odnosi na tabelu gde je napisana i austrija kao neobavezna vakcinacija dece. Veruj da ih ne vakcinisu samo u stomaku majke a cim se ispili odmah udaraju. Nema ni teoretske sanse izbeci ni MMR. Na zalost je tako.
107,2023-01-13 15:21:48+00:00,gistronaut_,@paja_kiflica pa šta znam kažu da su zahvaljujući vakcinaciji male i velike boginje potpuno iskorenjene pa da ne bodem decu badava brate
108,2023-01-13 14:37:47+00:00,bilo_jednom_,"Ja ne znam zasto ljudi s ponosom isticu da im deca nisu primila vakcine iz redovne vakcinacije, pritom su svi oni vakcinisani tim istim vakcinama. Nisi nista posebna sreco ako ti dete nije primilo mmr, cuti i smrdi"
109,2023-01-13 14:09:57+00:00,Tvzonaplus,"MALE BOGINJE SU PONOVO TU – ZAŠTO RODITELJI ODLAŽU VAKCINACIJU? - https://t.co/hN7QBfkKoG - Šestoro dece je zaraženo malim boginjama, a najmlađi pacijent ima sedam meseci, naveo je državni sekretar Miroslav Đerlek gostujući na TV Prva. Pretpostavlja da ovo nije konačan broj za... https://t.co/WQNbwr6YoF"
110,2023-01-13 13:09:20+00:00,nebojsa1411,"Crna Gora je, prema podacima iz Instituta za javno zdravlje, najgore pozicionirana u svijetu kada je riječ o vakcinaciji MMR vakcinom! https://t.co/28mrhsdmxK"
111,2023-01-13 13:00:28+00:00,dondojovo,"Super je što @Bojana_Jok apeluje na vakcinaciju MMR vakcinom. 

Propuštih li što vis a vis Matije Milačića, osim onog ni tamo ni ovamo saopštenja PROGRES-a? 

@JovanUlicevic mi je bio baš onako konkretan, sa saopštenjem. 🤷‍♂️"
112,2023-01-13 12:55:38+00:00,Tviterjesranj3,@AlbaGreaca @tupavatrepavica @neznasgospodju Zato što su vax nacisti poremećeni ljudi. Oni žele da normalne ljude strpaju u logore. Ja sam kao i svako dete u mom okruženju preležao boginje bez ikakvih problema. Prirodna imunizacija je najbolja imunizacija. Sada ima sve više lekova i apoteka a sve više bolesnih ljudi...
113,2023-01-13 12:25:08+00:00,Portal_Standard,"Komisija za zdravstvo @DPSCrneGore-a: Koordinacioni tim da izvijesti o učincima i obuhvatu MMR vakcinacijom
#politikacg
https://t.co/w5Il7tJXv6"
114,2023-01-13 12:19:43+00:00,PVInformer,"EPIDEMIJA NA VRATIMA, NE ODLAGATI VAKCINACIJU : Male boginje najopasnije za djecu mlađu od pet godina https://t.co/69UlYxRChJ"
115,2023-01-13 12:18:17+00:00,VOLIMPODGORICU,"DPS: Crna Gora najgore pozicionirana u svijetu kada je riječ o vakcinaciji MMR vakcinom, u riziku od malih boginja i do 20.000 djece - https://t.co/HUCnioEDBV https://t.co/ki317wbOas"
116,2023-01-13 12:04:49+00:00,PortalAnalitika,"""Crna Gora najgore pozicionirana u svijetu kada je riječ o vakcinaciji MMR vakcinom""
https://t.co/sAdqmFmNd6 - Portal Analitika"
117,2023-01-13 11:53:34+00:00,Insajder_net,"Direktorka RFZO, Sanja Radojević Škodrić, ocenila je zabrinjavajućom i alarmantnom ponovnu pojavu malih boginja na teritoriji Srbije i podsetila da MMR vakcina protiv malih boginja, zaušaka i rubeole spada u obaveznu imunizaciju. https://t.co/9w7ZbMf2bv"
118,2023-01-13 11:39:52+00:00,marija_leskovac,"@N1infoBG Ma jel moguće. A na vakcinaciju vakcinama MMR, BCG i protiv kovida nije pozvala...??"
119,2023-01-13 11:23:54+00:00,SvojaSenka,"@veceivan Ne razumeš. Roditelji verovatno nisu vakcinisani, jer je u karton imunizacije MMR ušao tek pre 30-ak godina. Dakle, ni ti nisi vakcinisan (a živ si!) A BSŽ su sva deca dobila u bolnici i opet su se razbolela. Mediji su zlo čak i za vas koji radite na njima..."
120,2023-01-13 11:09:24+00:00,PortalAnalitika,"„MMR vakcina predviđena je obaveznim kalendarom imunizacije, a štiti od tri zarazne bolesti - malih boginja, rubeole i zauški“

https://t.co/nYIEJaD5eb - Portal Analitika"
121,2023-01-13 09:52:01+00:00,VZarkovacki,Nismo zato što ta vakcina  očigledno ne radi.  vakcine protiv tuberkuloze  su u kartonu obavezne vakcinacije i svi smo ih primili i primamo poslednjih 80 godina. Male Boginje smo svi preležali u osnovnoj školi nije nikakva drama jer stičeš imunitet tako da ta vakcina ne treba
122,2023-01-13 09:51:36+00:00,VZarkovacki,@adzo83 Nismo zato što ta vakcina  očigledno ne radi.  vakcine protiv tuberkuloze  su u kartonu obavezne vakcinacije i svi smo ih primili i primamo poslednjih 80 godina. Male Boginje smo svi preležali u osnovnoj školi nije nikakva drama jer stičeš imunitet tako da ta vakcina ne treba
123,2023-01-13 09:22:36+00:00,Misanthropist85,"Tuberkuloza, male bogine..
Bolesti koje su smatrane prakticno iskorenjenim....u civilizovanom svetu.
Primitivan narod u Srbiji izbegavanjem vakcinacije svrstava Srbiju u zemlje ne treceg vec van sveta
Ako imamo u vidu da se boginje sire ko šumski pozar, mozemo ocekivati pizdariju"
124,2023-01-13 08:41:55+00:00,MarioM8T,"@KukurikuKokoda @pivosok To je činjenica. Najupečatljiviji primer je mmr vakcina u Japanu. Parafraziram, od vakcine umrlo 11 dece, prekinuli vakcinaciju, umrlo 211 dece od bolesti od kojih mmr štiti za isti period. To je tako."
125,2023-01-13 08:29:00+00:00,Spok3Spok,"@sasapokimica @VladoGeorgiev @CenzurisanoL Debilu, mislio sam prvenstveno na male boginje, ali i na tuberkulozu koju u Srbiji retko ko dobije, a skoro nikada u opsegu epidemije.
Mnoge vakcine nisu obavezne jer je postotak imunizacije zadovoljavajuć i roditelji ne podležu lažima antivaksera što nije slučaj u Srbiji"
126,2023-01-13 07:52:35+00:00,rtbudva,"Institut za javno zdravlje pozvao je roditelje da vakcinišu djecu MMR vakcinom, navodeći da je učinak manje pokrivenosti vakcinacijom Crnu Goru doveo pred izbijanje epidemije malih boginja. https://t.co/eVj2rf91Ub"
127,2023-01-13 05:06:27+00:00,BiljanaSupljeg3,"@JelenaOPavlovic Kada govorimo o vakcinaciji dece, pitam se ko je tako pametan.da propagira MMR vakcinu kao negativni i da je ne treba davati maloj deci. Oni koji to rade su jos.kao deca primili pomenutu vakcinu,  i sta sada hoce......???..da unistavaju podmladak u Srbiji...."
128,2023-01-13 03:28:57+00:00,AquaTatyana,"@MilaStajevic @cboris1978 A koliko sam shvatila nisi sva deca vakcinisana sa MMR. Neki ""moderni"" roditelji misle da se tako ""dobija"" autizam.
Varivax (Merck) / Varilix (GSK) mislim da nikad i nije bio u našem kalendaru vakcinacija, ali sigurno može da se nadje i da detetu, pa opet ne rade ni to. Na žalost"
129,2023-01-12 22:06:57+00:00,3aad359b7b64428,"@psychomotorist Postovano dr.Begic! Moj sin ima 3,5 godina i razvojnu disfaziju, jos uvijek nije verbalan, nije primio mmr iako nismo protivnici vakcina jer su nas savjetovali da odlozimo vakcinaciju. Sta predlazete u ovom slucaju? Hvala"
130,2023-01-12 21:42:53+00:00,SeleMala,"@stosicn @adzo83 Za male boginje nakon navršene 1 godine. U svakom slučaju mislim da ne moze dete ni u vrtić ni u školu bez izvršene imunizacije, tako da tvitujuci ovakve stvari neki ljudi pokazuju koliko su glupi i neinformisani."
131,2023-01-12 19:45:14+00:00,malazlaplava,@MicileDinic @klasicnadevojka @ROLERSproject MMR je po kalendaru vakcinacije od 13-15 meseca
132,2023-01-12 18:53:37+00:00,SladjaVujacic,"U Srbiji potvrdjeni prvi slučajevi malih boginja ❗️

Obuhvat MMR vakcinacijom u CG je sa 90% (do 2013. godine) pao na svega 20% (2020-2022. godine) ❗️ *podaci IJZ 

Sada je kasno za priču kako se do ovoga došlo. Suština je u brzoj reakciji, ako je moguća ❗️ 

Vakcinišite djecu ❗️ https://t.co/xjf9zHa8JS"
133,2023-01-12 18:43:13+00:00,jelenasotirovic,"@memoir_woman @tanja_henry MMR nije opcija. To je obavezna vakcina. Ali mi nije jasno kako je došlo do toga da je moguće odbiti vakcinaciju, sem ukoliko dete nije bolesno, pa dodje za nedelju dana. I kako tu funkcioniše sistem odgovornosti, koja je tu obaveza pedijatra, vrtića, pa na dalje."
134,2023-01-12 16:13:50+00:00,ONovum,"@SutanovacDragan Za morbile je jasno, nije postignut dovoljan postotak imunizacije i vjerovatno distribucija vakcinisanih nije ravnomerna... Tuberkuloza je nešto sasvim drugo,  BSG nije tako efikasna vakcina kao MMR , uostalom to su i različite vakcine i totalno različite bolesti. Tuberkuloza ⬇️"
135,2023-01-12 15:04:00+00:00,Innana76,"@ITkutak Na žalost, čitam danas. Moderni roditelji koji više veruju društvenim mrežama nego nauci i lekarima. Nezvanična statistika o stopi MMR vakcinacije iz 2022 je poražavajuća. Ne znam da li si video ovo: https://t.co/EJRuh6VXXJ"
136,2023-01-12 14:33:31+00:00,Dr0g0M0j0,"Vakcinacija MMR vakcinom moje ćerke jeste bila odlagana jer je u ranom detinjstvu bila sumnja na alergiju na jaja pa su u DZ odbili da je vakcinišu, a posle boginja godinama je tokom cele godine imala bronhitis i inhalacije pa je lekar odlagao. Čim je mogla primila je vakcinu."
137,2023-01-12 13:19:02+00:00,stanestane,"@VMedjak Generalno posle pizdarije s korona vakcinama, stepen vakcinacije protiv svega ostalog je pao drastično svuda u svetu. Male boginje su u Srbiju nisu pale s marsa."
138,2023-01-12 11:07:02+00:00,gocic_rade,@SutanovacDragan Amerikanci nisu vakcinisali narod protiv tuberkiloze epidemija prestala u isto vreme kao u evropi.klasične vakcine DA a MMR ne.previše je obolele dece od autizma posle vakcinacije
139,2023-01-12 10:53:55+00:00,bbcnasrpskom,"U priči #IzBBCarhive podsetite se kakve posledice male boginje mogu da izazovu i zašto je bitna vakcinacija  👇

https://t.co/HTA68rxspc https://t.co/gweYXlhWkP"
140,2023-01-12 10:44:25+00:00,NaimLeoBesiri,"Na području Smedereva kod troje dece uzrasta do godinu i po i kod jedne odrasle osobe (47) potvrđene su male boginje, rekla je danas direktorka nacionalnog instituta za javno zdravlje Batut Verica Jovanović.

Ponovo je apelovala na neophodnost vakcinacije protiv malih boginja."
141,2023-01-07 10:27:15+00:00,Spok3Spok,"@Kreuzberg1882 @Jovana1244 @ZIU_nine @profdrmzaric Na RTS-u možda nije, mada ću pretražiti u arhivi, ali zato imamo snimke njenih konferencija za štampu gde truje protiv MMR vakcine, citiram ""ogroman broj dece sa autizmom posle vakcinacije"".
Taj snimak su puštali po nacionalističkim sajtovima koji posećuje solidan broj ljudi"
142,2023-01-06 11:00:45+00:00,RadovanStojano3,Male boginje: Preti epidemija zbog nedovoljne vakcinacije dece https://t.co/xribhijbp3 preko @NedeljnikVreme
143,2023-01-05 15:12:15+00:00,initiallyme2,"@goranj16 @INFORATNIKSRB @corto_maltese76 Sećate se da je Japan na 12 godina prekinuo vakcinaciju MMR. Vratili su ponovo, jer se smrtnost od morbila povećala, a takođe se povećao autizam. Tako da, ima i drugačijih istraživanja, samo se ne sme zaustaviti na Japan je ukinuo MMR."
144,2023-01-05 12:13:46+00:00,autonomijandnv,"Kada je u Japanu bila ukinuta #MMR vakcinacija, rezultat je bio: 2.000 smrti dece zbog morbila, oko 4.000 je imalo teške komplikacije, a broj slučajeva autizma se udvostručio #srbija https://t.co/hhqce7upvf"
145,2023-01-05 11:18:49+00:00,natasavb,"""Autizam je odbačen kao komplikacija koju mogu da izazovu vakcine. To je naučno dokazano, pa ipak i dalje se šire neproverene glasine. Japanci su upravo zbog toga na 12 godina obustavili imunizaciju MMR vakcinom. Posledica je bila: 2.000 smrti dece zbog morbila,"
146,2023-01-05 08:58:30+00:00,OnlineDanas,"Infektolog Delić: Za nizak obuhvat vakcinacije MMR vakcinom krive i društvene mreže i lekari 
https://t.co/mepO4NvNtq"
147,2023-01-05 08:23:32+00:00,N1infoBG,Delić: Za nizak obuhvat vakcinacije MMR vakcinom krive društvene mreže i lekari https://t.co/TE6QTkXPpp
148,2023-01-05 08:19:32+00:00,Novimagazin,Delić: Za nizak obuhvat vakcinacije MMR vakcinom krive i društvene mreže i lekari https://t.co/GRcn6CbKXq
149,2023-01-05 08:10:32+00:00,SrbijaVestiRS,Infektolog Delić: Za nizak obuhvat vakcinacije MMR vakcinom krive i društvene mreže i lekari - https://t.co/sXuq8dEe5B https://t.co/t5NtEkrfta
150,2023-01-04 20:28:11+00:00,natasavb,Male boginje: Preti epidemija zbog nedovoljne vakcinacije dece https://t.co/d9mzTPpRA0 преко корисника @NedeljnikVreme
